DateTime,GloRad (W/m2),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C)
07/01/2013 0:00,0,0.65999975,0.80423,10.583
07/01/2013 1:00,0.100063365,0.61138775,0.76821,11.335
07/01/2013 2:00,0,0.92923475,0.79572,10.559
07/01/2013 3:00,0.100063365,1.00402225,0.79498,10.218
07/01/2013 4:00,1.9012035,0.459943,0.88824,8.501
07/01/2013 5:00,45.52882021,0.8881015,0.87713,8.969
07/01/2013 6:00,247.1564379,1.217831378,0.75321,12.301
07/01/2013 7:00,411.9607922,0.339650804,0.61971,14.864
07/01/2013 8:00,577.7657331,0.438851091,0.58547,16.698
07/01/2013 9:00,759.5808294,1.04452803,0.57685,17.601
07/01/2013 10:00,314.0988036,0.803056418,0.58828,17.53
07/01/2013 11:00,381.5415054,0.91845823,0.54975,18.743
07/01/2013 12:00,454.787866,0.751605073,0.51704,19.314
07/01/2013 13:00,769.1868884,0.82585608,0.50692,20.864
07/01/2013 14:00,631.4997569,0.699797851,0.53429,20.721
07/01/2013 15:00,566.358447,0.567058013,0.4655,22.492
07/01/2013 16:00,331.7099832,0.34028325,0.52343,21.222
07/01/2013 17:00,381.7416227,0.7142205,0.50387,21.414
07/01/2013 18:00,250.3584861,0.871402881,0.49727,21.677
07/01/2013 19:00,108.3686184,0.734808658,0.55858,20.339
07/01/2013 20:00,3.602280271,0.001869688,0.73761,17.815
07/01/2013 21:00,0,0,0.81451,16.508
07/01/2013 22:00,0,0,0.87755,13.741
07/01/2013 23:00,0.100063365,0.3683285,0.91088,12.565
07/02/2013 0:00,0,0.38702525,0.92416,11.843
07/02/2013 1:00,0.100063365,0,0.95068,10.583
07/02/2013 2:00,0,0,0.94793,10.315
07/02/2013 3:00,0.100063365,0,0.96711,9.73
07/02/2013 4:00,1.801139707,0,0.9718,9.24
07/02/2013 5:00,40.72578213,0,0.97952,9.411
07/02/2013 6:00,228.9449064,0.185099075,0.9277,12.011
07/02/2013 7:00,396.751106,0.0467422,0.78318,15.674
07/02/2013 8:00,559.1538813,0.785647061,0.68418,18.291
07/02/2013 9:00,698.8423572,1.209086645,0.66001,20.339
07/02/2013 10:00,804.7093807,2.285731674,0.58939,21.964
07/02/2013 11:00,884.960361,1.517754442,0.55749,23.19
07/02/2013 12:00,896.3671333,1.695312749,0.50623,24.132
07/02/2013 13:00,884.3600947,1.471587775,0.50665,24.69
07/02/2013 14:00,826.7233124,1.857597205,0.44565,26.129
07/02/2013 15:00,122.7777497,0.52581772,0.48941,24.69
07/02/2013 16:00,129.6820966,0.378735239,0.66128,22.444
07/02/2013 17:00,122.0772963,0.31784675,0.70834,22.132
07/02/2013 18:00,92.85879897,0,0.78171,21.749
07/02/2013 19:00,54.03419979,0,0.78792,21.294
07/02/2013 20:00,3.001900083,0,0.86742,18.006
07/02/2013 21:00,0,0.001869688,0.92927,16.317
07/02/2013 22:00,0,0,0.95896,15.079
07/02/2013 23:00,0.100063365,0.412976683,0.97685,14.458
07/03/2013 0:00,0.100063365,0,0.94966,13.406
07/03/2013 1:00,0,0.179499738,0.96226,13.022
07/03/2013 2:00,0,0.034475334,0.959,12.373
07/03/2013 3:00,0,0,0.9614,11.649
07/03/2013 4:00,1.100696583,0.001869688,0.95832,10.972
07/03/2013 5:00,38.62444762,0,0.9836,10.802
07/03/2013 6:00,226.8435462,0,0.93576,13.334
07/03/2013 7:00,397.4515594,0.145835625,0.84514,17.245
07/03/2013 8:00,547.1463289,0.73960499,0.71232,20.029
07/03/2013 9:00,419.0652564,0.714230466,0.67998,20.864
07/03/2013 10:00,598.5788752,1.385901288,0.6187,22.492
07/03/2013 11:00,729.2615584,2.59877758,0.5376,24.398
07/03/2013 12:00,648.2102801,1.82389525,0.52361,24.787
07/03/2013 13:00,888.5628151,2.335244997,0.51281,26.203
07/03/2013 14:00,802.0076686,1.919845106,0.49265,25.958
07/03/2013 15:00,699.142576,1.893805306,0.43915,26.154
07/03/2013 16:00,551.0488305,2.200462361,0.3696,26.522
07/03/2013 17:00,236.6498082,1.742614862,0.40952,25.738
07/03/2013 18:00,99.86324734,0.417677417,0.48603,24.302
07/03/2013 19:00,49.73148067,0.35711025,0.62277,22.372
07/03/2013 20:00,2.601646625,0.0467422,0.70714,19.767
07/03/2013 21:00,0,0,0.8311,17.126
07/03/2013 22:00,0,0,0.87604,15.46
07/03/2013 23:00,0.100063365,0.185099075,0.89653,14.864
07/04/2013 0:00,0,0,0.90096,14.936
07/04/2013 1:00,0,0.59082125,0.88007,15.126
07/04/2013 2:00,0,0.58708175,0.88108,15.436
07/04/2013 3:00,0,0.001869688,0.86722,15.722
07/04/2013 4:00,1.400887105,0,0.89927,15.222
07/04/2013 5:00,42.42685634,0,0.93338,14.84
07/04/2013 6:00,217.7378233,0.170141575,0.86329,17.173
07/04/2013 7:00,338.2140955,1.149299747,0.70889,20.697
07/04/2013 8:00,547.7466808,1.669735682,0.60391,22.805
07/04/2013 9:00,692.4382607,1.57160771,0.55772,23.769
07/04/2013 10:00,389.346423,0.495308415,0.57693,23.094
07/04/2013 11:00,440.4788361,0.155858386,0.54217,24.957
07/04/2013 12:00,358.1266669,0.4874008,0.52536,24.908
07/04/2013 13:00,769.587123,1.315304853,0.57855,25.811
07/04/2013 14:00,356.7257601,1.103274187,0.57779,25.103
07/04/2013 15:00,170.3077944,1.288517221,0.57026,24.86
07/04/2013 16:00,434.6750916,1.022575503,0.54272,25.566
07/04/2013 17:00,395.650418,1.962535188,0.53452,25.347
07/04/2013 18:00,204.1292468,1.931578253,0.55962,24.641
07/04/2013 19:00,57.63648263,0.198583338,0.58486,23.624
07/04/2013 20:00,3.902469937,1.06011275,0.6806,20.386
07/04/2013 21:00,0,0.108441875,0.77221,18.529
07/04/2013 22:00,0,0.27110475,0.82877,17.197
07/04/2013 23:00,0,0,0.84652,16.174
07/05/2013 0:00,0,0.005609063,0.87002,15.651
07/05/2013 1:00,0.100063365,0.7273085,0.89355,14.625
07/05/2013 2:00,0,0.75909325,0.89175,14.649
07/05/2013 3:00,0,0.170141575,0.87454,15.508
07/05/2013 4:00,0.80050666,0.248668425,0.94111,13.597
07/05/2013 5:00,27.01710417,0,0.95155,14.028
07/05/2013 6:00,226.543413,0.335675362,0.78951,19.481
07/05/2013 7:00,137.4870142,1.284805825,0.66416,21.174
07/05/2013 8:00,180.3141737,2.473195156,0.66757,21.246
07/05/2013 9:00,692.0380261,2.700380665,0.55903,23.6
07/05/2013 10:00,797.2045963,2.64326812,0.52561,24.398
07/05/2013 11:00,870.2508396,2.153576441,0.49654,25.249
07/05/2013 12:00,941.1961509,3.127309261,0.44884,26.08
07/05/2013 13:00,680.830943,4.054692345,0.44977,25.762
07/05/2013 14:00,801.8074656,2.875766894,0.4662,26.203
07/05/2013 15:00,674.3268307,2.609754302,0.45428,26.817
07/05/2013 16:00,446.4826123,2.752592078,0.49669,25.615
07/05/2013 17:00,404.4560077,1.840514475,0.52825,24.933
07/05/2013 18:00,255.5617931,3.078759709,0.5196,24.398
07/05/2013 19:00,63.84041038,1.520396236,0.55839,22.949
07/05/2013 20:00,2.601646625,1.071396254,0.62796,21.653
07/05/2013 21:00,0.100063365,1.589504828,0.65337,21.342
07/05/2013 22:00,0,2.729773401,0.65203,20.912
07/05/2013 23:00,0,1.251569744,0.69456,20.267
07/06/2013 0:00,0,0.865534061,0.72138,19.886
07/06/2013 1:00,0.100063365,1.47103049,0.72775,19.719
07/06/2013 2:00,0.100063365,0.3514465,0.74729,19.219
07/06/2013 3:00,0.100063365,0.587129562,0.76886,18.838
07/06/2013 4:00,0.400253373,1.5803018,0.76245,19.052
07/06/2013 5:00,5.503483771,0.848222247,0.75868,19.028
07/06/2013 6:00,44.12793054,2.48319077,0.76268,19.028
07/06/2013 7:00,72.04560542,1.423573833,0.86659,17.768
07/06/2013 8:00,97.46166836,0.998017409,0.88174,17.625
07/06/2013 9:00,427.9709477,1.047634259,0.80771,19.933
07/06/2013 10:00,878.3557191,2.753059767,0.70205,22.564
07/06/2013 11:00,901.2703071,2.513870549,0.65053,23.552
07/06/2013 12:00,736.8664443,1.737938562,0.63737,23.479
07/06/2013 13:00,422.3673205,1.856412393,0.65742,23.697
07/06/2013 14:00,785.3971612,2.538502091,0.59459,24.714
07/06/2013 15:00,670.7245479,3.24198066,0.56057,25.079
07/06/2013 16:00,528.234344,3.444758168,0.56208,25.249
07/06/2013 17:00,389.346423,2.549980213,0.55346,24.933
07/06/2013 18:00,224.6421702,2.393998156,0.56311,24.253
07/06/2013 19:00,80.45092634,1.107789449,0.62167,23.19
07/06/2013 20:00,3.902469937,0.384996714,0.6926,21.773
07/06/2013 21:00,0.100063365,0.931421507,0.75442,20.625
07/06/2013 22:00,0,0.604866185,0.7595,20.005
07/06/2013 23:00,0.100063365,1.130664897,0.75562,19.933
07/07/2013 0:00,0,0.738242444,0.75763,19.647
07/07/2013 1:00,0,1.706124616,0.74968,19.695
07/07/2013 2:00,0,1.961158703,0.75366,19.528
07/07/2013 3:00,0,1.351482758,0.79912,18.553
07/07/2013 4:00,1.100696583,0.474152895,0.82616,17.887
07/07/2013 5:00,29.81887496,0.169966832,0.82177,17.911
07/07/2013 6:00,192.9221636,0.254421821,0.79122,19.219
07/07/2013 7:00,382.4420761,1.012806336,0.73128,20.792
07/07/2013 8:00,542.7435768,2.096793534,0.68256,22.132
07/07/2013 9:00,658.5168782,2.519030411,0.66525,22.997
07/07/2013 10:00,775.891118,2.431741773,0.63549,24.18
07/07/2013 11:00,858.3431318,2.453725334,0.59389,24.86
07/07/2013 12:00,703.4452266,2.512262567,0.57471,25.127
07/07/2013 13:00,832.82719,2.712623099,0.58458,25.469
07/07/2013 14:00,787.1983026,3.76995784,0.56084,25.689
07/07/2013 15:00,618.7916655,3.161097838,0.53457,25.835
07/07/2013 16:00,500.1165347,2.485041915,0.54027,25.615
07/07/2013 17:00,207.6314281,1.56253655,0.58473,24.957
07/07/2013 18:00,222.9411302,2.751447675,0.57849,24.326
07/07/2013 19:00,65.24130005,2.554780343,0.59421,23.479
07/07/2013 20:00,4.00253373,0.694721695,0.63175,22.108
07/07/2013 21:00,0,0.114708033,0.68956,20.434
07/07/2013 22:00,0.100063365,0.187761696,0.68723,20.124
07/07/2013 23:00,0,0.108908282,0.70901,19.362
07/08/2013 0:00,0.100063365,0.080396575,0.70403,18.886
07/08/2013 1:00,0.100063365,0.452920067,0.70836,18.553
07/08/2013 2:00,0,0.460493891,0.70243,18.029
07/08/2013 3:00,0.100063365,0.428611303,0.68943,17.792
07/08/2013 4:00,2.10133023,0.37956492,0.68991,17.578
07/08/2013 5:00,44.52818228,0.701362249,0.6913,17.697
07/08/2013 6:00,208.8322176,0.721227017,0.67453,18.981
07/08/2013 7:00,381.8417242,1.311134828,0.59343,20.816
07/08/2013 8:00,533.7378697,1.423952146,0.52628,22.372
07/08/2013 9:00,675.9278548,2.348339409,0.51154,23.359
07/08/2013 10:00,781.4946596,3.04084624,0.49512,23.914
07/08/2013 11:00,857.6426784,2.891486661,0.47628,24.447
07/08/2013 12:00,861.2451325,2.608251582,0.45609,25.079
07/08/2013 13:00,848.5371267,2.859411186,0.44812,25.469
07/08/2013 14:00,778.9930647,2.722429363,0.43407,25.713
07/08/2013 15:00,672.7258066,2.460398053,0.44383,25.689
07/08/2013 16:00,533.937987,2.355758765,0.45703,25.591
07/08/2013 17:00,376.238097,2.565442923,0.47191,24.811
07/08/2013 18:00,213.0348524,2.608703486,0.49441,23.866
07/08/2013 19:00,68.94364155,1.500758346,0.53139,22.661
07/08/2013 20:00,3.502216478,0.158923425,0.59882,20.744
07/08/2013 21:00,0,0,0.70377,18.125
07/08/2013 22:00,0,0,0.84554,15.984
07/08/2013 23:00,0,0,0.85048,14.936
07/09/2013 0:00,0,0.6319545,0.77726,16.198
07/09/2013 1:00,0,1.065722,0.803,15.555
07/09/2013 2:00,0,0.58147275,0.81969,15.222
07/09/2013 3:00,0,0.2112747,0.84221,14.291
07/09/2013 4:00,0.700443381,0.733384773,0.82189,14.482
07/09/2013 5:00,27.81760767,1.03393725,0.81119,14.745
07/09/2013 6:00,196.9246811,0,0.8264,16.008
07/09/2013 7:00,376.238097,0.25240775,0.69137,18.529
07/09/2013 8:00,541.6428888,0.360389293,0.58815,21.557
07/09/2013 9:00,680.4307084,0.427946167,0.60897,23.094
07/09/2013 10:00,785.3971612,0.761706529,0.53972,23.672
07/09/2013 11:00,901.5708684,0.858103054,0.54001,24.763
07/09/2013 12:00,967.1120704,1.302344351,0.50267,25.542
07/09/2013 13:00,903.8717465,0.773085887,0.48506,26.056
07/09/2013 14:00,820.3192159,1.023539114,0.4621,26.301
07/09/2013 15:00,737.1666631,0.4038914,0.42725,26.621
07/09/2013 16:00,554.7511292,0.843483876,0.44554,26.596
07/09/2013 17:00,311.0969583,0.841668917,0.44209,26.154
07/09/2013 18:00,98.06210592,1.057555871,0.50028,25.176
07/09/2013 19:00,31.11969742,0.550145697,0.56463,23.383
07/09/2013 20:00,2.701710417,0.132747825,0.73822,19.886
07/09/2013 21:00,0.100063365,0.06917845,0.80471,18.933
07/09/2013 22:00,0,0.170141575,0.79664,18.315
07/09/2013 23:00,0,0,0.83212,17.459
07/10/2013 0:00,0,0.071048125,0.83909,17.126
07/10/2013 1:00,0,0,0.88293,16.317
07/10/2013 2:00,0.100063365,0.65626025,0.86321,15.627
07/10/2013 3:00,0,0.413201,0.88617,14.769
07/10/2013 4:00,0.80050666,1.1966,0.87973,14.649
07/10/2013 5:00,33.02089749,0.6973935,0.89022,14.458
07/10/2013 6:00,115.4730826,0.91053775,0.84395,16.246
07/10/2013 7:00,387.5452816,0.6076485,0.7376,19.862
07/10/2013 8:00,534.538339,0.782097295,0.54446,23.914
07/10/2013 9:00,672.7258066,0.6378266,0.49471,25.322
07/10/2013 10:00,762.0824242,1.007594984,0.42776,25.909
07/10/2013 11:00,800.0064099,0.729398619,0.40684,26.301
07/10/2013 12:00,393.5491434,0.751049012,0.44134,25.786
07/10/2013 13:00,645.7086853,1.829792767,0.41029,26.744
07/10/2013 14:00,763.5833468,1.395404479,0.42422,27.435
07/10/2013 15:00,690.7372208,0.467287238,0.40834,27.385
07/10/2013 16:00,563.3566017,0.433803764,0.37956,27.485
07/10/2013 17:00,369.9341876,1.345007147,0.39373,27.039
07/10/2013 18:00,137.0867796,0.311065658,0.45065,25.958
07/10/2013 19:00,25.41608863,0.133797018,0.52633,24.229
07/10/2013 20:00,2.201393166,0,0.70594,21.007
07/10/2013 21:00,0.300190008,1.238983722,0.62389,21.39
07/10/2013 22:00,0,0.57400618,0.66849,19.243
07/10/2013 23:00,0,0.50107625,0.78331,17.34
07/11/2013 0:00,0,0,0.83612,16.055
07/11/2013 1:00,0,0.7516145,0.85464,15.794
07/11/2013 2:00,0.100063365,0.628217782,0.83019,15.984
07/11/2013 3:00,0,0.0747875,0.73345,17.744
07/11/2013 4:00,0.200126644,0.4281585,0.78222,16.151
07/11/2013 5:00,16.110197,0.18066445,0.73677,17.387
07/11/2013 6:00,36.62318033,0.297515339,0.76859,17.601
07/11/2013 7:00,29.41862321,0.468978477,0.93722,15.317
07/11/2013 8:00,174.7106321,0.258990527,0.90493,16.983
07/11/2013 9:00,107.4680476,0.199671771,0.88125,17.649
07/11/2013 10:00,191.9214914,0.386120966,0.83199,18.886
07/11/2013 11:00,755.1779917,0.001869688,0.81755,19.933
07/11/2013 12:00,372.5357983,1.336336106,0.72786,21.438
07/11/2013 13:00,566.7587672,1.267256566,0.81311,18.029
07/11/2013 14:00,135.7859743,0.617461459,0.78926,19.362
07/11/2013 15:00,294.6865682,1.858623733,0.62568,21.007
07/11/2013 16:00,539.8417474,1.619776503,0.58314,21.701
07/11/2013 17:00,435.3756307,2.271216957,0.56968,21.773
07/11/2013 18:00,192.5218434,2.529712689,0.56441,19.695
07/11/2013 19:00,20.01266437,1.776931046,0.54605,18.529
07/11/2013 20:00,3.402153542,0.024305938,0.59997,17.269
07/11/2013 21:00,0.100063365,0,0.69642,15.436
07/11/2013 22:00,0,0,0.85067,12.686
07/11/2013 23:00,0.100063365,0.138356875,0.87784,11.432
07/12/2013 0:00,0.200126644,0.92362575,0.785,13.118
07/12/2013 1:00,0,0.36271925,0.7474,13.31
07/12/2013 2:00,0.200126644,0.722244216,0.86935,10.874
07/12/2013 3:00,0.100063365,0.841361327,0.89017,10.023
07/12/2013 4:00,0.400253373,0.34215275,0.91437,9.019
07/12/2013 5:00,33.12096471,0,0.93992,8.723
07/12/2013 6:00,205.0298175,0.39637375,0.89312,11.432
07/12/2013 7:00,381.7416227,0.12713875,0.74573,14.864
07/12/2013 8:00,553.95066,0.170674932,0.59869,17.601
07/12/2013 9:00,689.7366342,0.115027584,0.56741,19.647
07/12/2013 10:00,533.2375336,0.864687643,0.49497,20.41
07/12/2013 11:00,583.2691732,1.016807506,0.46598,20.553
07/12/2013 12:00,955.2043626,0.243325306,0.43245,22.036
07/12/2013 13:00,947.2998573,0.312774797,0.43547,22.132
07/12/2013 14:00,884.7599868,1.284469807,0.43778,22.18
07/12/2013 15:00,557.5529428,1.739389423,0.42779,22.492
07/12/2013 16:00,325.4059882,0.207947594,0.47974,22.372
07/12/2013 17:00,396.751106,1.056757184,0.44111,22.54
07/12/2013 18:00,94.55983892,0.778466179,0.49917,21.198
07/12/2013 19:00,69.44396051,0.886232,0.57037,19.981
07/12/2013 20:00,2.801773354,0,0.72303,17.126
07/12/2013 21:00,0,0,0.83486,14.291
07/12/2013 22:00,0,0.09535405,0.86887,14.028
07/12/2013 23:00,0,0.143965925,0.86125,13.645
07/13/2013 0:00,0,0,0.89419,13.477
07/13/2013 1:00,0,0,0.89322,13.621
07/13/2013 2:00,0,0.001869688,0.92193,12.397
07/13/2013 3:00,0.100063365,0.47677025,0.91749,12.493
07/13/2013 4:00,0.300190008,0.7441355,0.90062,12.445
07/13/2013 5:00,36.92337342,0.64691175,0.87849,12.469
07/13/2013 6:00,124.678907,0.4879885,0.85199,13.717
07/13/2013 7:00,404.4560077,0.9067985,0.74047,16.65
07/13/2013 8:00,450.2850125,0.063569375,0.60051,19.124
07/13/2013 9:00,626.096247,0.7592406,0.60807,20.243
07/13/2013 10:00,709.0487681,1.1060983,0.53778,21.198
07/13/2013 11:00,878.7564675,1.231817569,0.53497,22.084
07/13/2013 12:00,103.9657806,1.258338441,0.56215,21.079
07/13/2013 13:00,249.9582515,0.977687465,0.58708,20.673
07/13/2013 14:00,677.9291135,1.366219691,0.51417,22.733
07/13/2013 15:00,765.5846056,0.776931126,0.47442,23.479
07/13/2013 16:00,533.437651,0.914307837,0.49379,22.901
07/13/2013 17:00,218.9386127,0.449196072,0.46437,22.877
07/13/2013 18:00,222.8410287,1.496713691,0.4692,22.637
07/13/2013 19:00,57.43635675,0.033654375,0.58112,20.983
07/13/2013 20:00,2.901837147,0.734689715,0.61232,19.124
07/13/2013 21:00,0,0,0.80055,15.579
07/13/2013 22:00,0.100063365,0.454334,0.83851,14.1
07/13/2013 23:00,0,0.459943,0.86465,13.717
07/14/2013 0:00,0,0.23184125,0.85106,13.549
07/14/2013 1:00,0,0,0.87889,13.741
07/14/2013 2:00,0,0.29541075,0.8456,13.525
07/14/2013 3:00,0.100063365,0.49546725,0.89693,12.228
07/14/2013 4:00,0.200126644,0.7385265,0.90422,11.577
07/14/2013 5:00,29.11843012,0.5590365,0.91587,11.238
07/14/2013 6:00,194.5231021,0.63008475,0.84992,13.406
07/14/2013 7:00,371.8353449,0.7871385,0.73842,16.769
07/14/2013 8:00,532.5370802,1.867796353,0.53917,20.864
07/14/2013 9:00,689.9366659,1.402949793,0.49584,22.036
07/14/2013 10:00,846.9361026,1.491443519,0.4521,22.829
07/14/2013 11:00,312.8980997,1.412257735,0.45663,22.588
07/14/2013 12:00,377.0386518,0.172021411,0.48409,22.781
07/14/2013 13:00,427.8708462,0.209079213,0.41839,23.383
07/14/2013 14:00,759.7809467,0.707130087,0.38592,24.933
07/14/2013 15:00,480.6041978,0.426899105,0.38422,24.884
07/14/2013 16:00,438.877812,0.799939935,0.38062,25.249
07/14/2013 17:00,336.5129699,0.390805004,0.3847,25.03
07/14/2013 18:00,217.0373699,0.835013858,0.47196,23.817
07/14/2013 19:00,67.84294496,0.25614725,0.53806,22.276
07/14/2013 20:00,2.401519895,0,0.73341,18.315
07/14/2013 21:00,0,0.018696875,0.787,15.627
07/14/2013 22:00,0,0.8170535,0.80591,15.365
07/14/2013 23:00,0,0.041133125,0.80978,14.601
07/15/2013 0:00,0,0.08226625,0.82116,13.908
07/15/2013 1:00,0,0.37206775,0.82238,13.597
07/15/2013 2:00,0.100063365,0.51603375,0.80381,13.765
07/15/2013 3:00,0,0,0.87267,13.597
07/15/2013 4:00,0.100063365,0,0.89331,13.549
07/15/2013 5:00,22.61431784,0.003739375,0.87607,13.789
07/15/2013 6:00,46.42939092,0.26175625,0.83222,15.055
07/15/2013 7:00,154.797975,0.5291215,0.76997,16.484
07/15/2013 8:00,415.563075,0.652553022,0.62907,20.315
07/15/2013 9:00,698.8423572,0.434978632,0.54671,21.988
07/15/2013 10:00,638.6042211,1.434459815,0.54195,22.588
07/15/2013 11:00,494.0127427,0.842086219,0.54336,22.925
07/15/2013 12:00,573.6631141,0.638864312,0.53875,23.648
07/15/2013 13:00,363.7302085,0.23221038,0.51989,23.914
07/15/2013 14:00,395.050066,1.349603468,0.65822,21.893
07/15/2013 15:00,311.2970756,0.504417295,0.5515,23.359
07/15/2013 16:00,389.8467591,1.11529012,0.52053,22.997
